transcript_id,cov,fpkm,tpm
STRG.4540.2,1.140851,0.228793,0.148976
STRG.4541.1,1.557904,0.312431,0.203436
STRG.4542.1,5.187613,1.040354,0.677416
STRG.4543.1,19.161226,3.842705,2.502138
STRG.4544.1,4.745878,0.951766,0.619733
STRG.4544.2,1.838175,0.368638,0.240035
STRG.4545.1,330.231537,66.226578,43.122749
STRG.4546.1,1.684852,0.33789,0.220014
STRG.4547.1,8.834804,1.771784,1.153679
STRG.4548.1,2.603166,0.522054,0.33993
STRG.4549.1,417.946228,83.817406,54.576832
STRG.4549.2,52.8895,10.606772,6.906489
STRG.4550.1,1.0,0.200546,0.130583
STRG.4551.1,8.559557,1.716584,1.117736
STRG.4552.1,71.81443,14.402089,9.37777
STRG.4553.1,2.506655,0.502699,0.327327
STRG.4554.1,6.989691,1.401754,0.912737
STRG.4555.1,22.328964,4.477983,2.915792
STRG.4555.2,14.645249,2.937045,1.912426
STRG.4555.3,1.085436,0.21768,0.14174
STRG.4556.1,69.112549,13.860237,9.02495
STRG.4556.2,15.41688,3.091792,2.013188
STRG.4557.1,1.0,0.200546,0.130583
STRG.4558.1,1.200898,0.240835,0.156817
STRG.4559.1,15.857496,3.180156,2.070725
STRG.4559.2,2.247542,0.450735,0.293492
STRG.4559.3,13.729976,2.75349,1.792907
STRG.4560.1,21.453087,4.302329,2.801416
STRG.4561.1,5.949329,1.193113,0.776883
STRG.4561.2,232.68129,46.663277,30.384308
STRG.4562.1,1.0,0.200546,0.130583
STRG.4563.1,38.965633,7.814398,5.088264
STRG.4563.2,5.244982,1.05186,0.684907
STRG.4564.1,27.388266,5.492604,3.576452
STRG.4564.2,5.735582,1.150247,0.748972
STRG.4565.1,2.763672,0.554243,0.36089
STRG.4566.1,4.130915,0.828438,0.539429
STRG.4567.1,232.027222,46.532108,30.298897
STRG.4567.2,44.154793,8.855062,5.765882
STRG.4567.3,5.024528,1.007648,0.65612
STRG.4567.4,1.829999,0.366999,0.238967
STRG.4567.5,1.789214,0.35882,0.233642
STRG.4568.1,8.123405,1.629116,1.060782
STRG.4569.1,3.436335,0.689143,0.448728
STRG.4570.1,1.0,0.200546,0.130583
STRG.4571.1,1.0,0.200546,0.130583
STRG.4572.1,1.0,0.200546,0.130583
STRG.4573.1,1.131827,0.226983,0.147798
STRG.4574.1,1.687763,0.338474,0.220394
STRG.4575.1,9.025174,1.809962,1.178538
STRG.4576.1,2.574564,0.516318,0.336195
STRG.4577.1,1.875271,0.376078,0.244879
STRG.4575.2,126.899101,25.449095,16.570913
STRG.4575.3,2.223973,0.446009,0.290414
STRG.4578.1,3.179475,0.637631,0.415187
STRG.4578.2,1.772581,0.355484,0.23147
STRG.4579.1,1.740946,0.34914,0.227339
STRG.4580.1,2.018487,0.404799,0.263581
STRG.4581.1,1.0,0.200546,0.130583
STRG.4582.1,4.338851,0.870139,0.566582
STRG.4583.1,15.331017,3.074573,2.001976
STRG.4583.2,3.706641,0.743352,0.484026
STRG.4584.1,1.0,0.200546,0.130583
STRG.4585.1,242.809494,48.694447,31.706882
STRG.4586.1,1.0,0.200546,0.130583
STRG.4587.1,25.540697,5.122082,3.335191
STRG.4587.2,12.157179,2.438072,1.587525
STRG.4588.1,1.0,0.200546,0.130583
STRG.4589.1,25.865175,5.187155,3.377562
STRG.4590.1,6.51018,1.30559,0.850121
STRG.4591.1,29.375353,5.891107,3.835932
STRG.4592.1,5.845787,1.172349,0.763363
STRG.4593.1,6.426707,1.28885,0.839221
STRG.4594.1,10.439813,2.093662,1.363266
STRG.4594.2,5.629115,1.128896,0.735069
STRG.4595.1,93.923531,18.835979,12.264852
STRG.4595.2,4.087134,0.819658,0.533712
STRG.4595.3,2.291131,0.459477,0.299184
STRG.4596.1,1.490217,0.298857,0.194598
STRG.4597.1,25.958857,5.205942,3.389795
STRG.4597.2,10.428008,2.091294,1.361724
STRG.4597.3,4.945006,0.991701,0.645736
STRG.4597.4,3.445701,0.691021,0.449951
STRG.4597.5,3.274152,0.656618,0.42755
STRG.4597.6,2.751798,0.551862,0.359339
STRG.4597.7,1.714556,0.343847,0.223893
STRG.4597.8,1.307815,0.262277,0.170779
STRG.4597.9,1.029994,0.206561,0.1345
STRG.4598.1,10.246659,2.054925,1.338043
STRG.4598.2,8.921368,1.789144,1.164982
STRG.4599.1,707.130493,141.812119,92.339485
STRG.4600.1,4.665836,0.935714,0.609281
STRG.4600.2,3.742227,0.750488,0.488673
STRG.4600.3,3.289932,0.659782,0.42961
STRG.4600.4,2.007787,0.402653,0.262184
STRG.4600.5,1.050614,0.210696,0.137193
STRG.4600.6,1.72385,0.345711,0.225106
STRG.4601.1,1.210775,0.242816,0.158107
STRG.4602.1,32.454399,6.508597,4.238005
STRG.4603.1,2.282743,0.457795,0.298088
STRG.4604.1,2094.077393,419.958649,273.451691
STRG.4604.2,229.312088,45.987598,29.944347
STRG.4604.3,4.598281,0.922166,0.600459
STRG.4605.1,64.071663,12.849309,8.366694
STRG.4606.1,38.929653,7.807182,5.083565
STRG.4607.1,11.120628,2.230196,1.452169
STRG.4607.2,6.872823,1.378317,0.897476
STRG.4608.1,50.067917,10.040915,6.538037
STRG.4609.1,40.93285,8.208916,5.34515
STRG.4609.2,4.170506,0.836378,0.544599
STRG.4609.3,4.024531,0.807103,0.525537
STRG.4609.4,2.626493,0.526732,0.342976
STRG.4610.1,30.402533,6.097103,3.970065
STRG.4611.1,6.127482,1.228841,0.800147
STRG.4612.1,6.562766,1.316136,0.856988
STRG.4613.1,22.442997,4.500851,2.930682
STRG.4614.1,681.201172,136.612106,88.953545
STRG.4615.1,1.838816,0.368767,0.240119
STRG.4616.1,28.37681,5.690853,3.70554
STRG.4616.2,17.480509,3.505644,2.282664
STRG.4616.3,8.587208,1.722129,1.121347
STRG.4617.1,1.0,0.200546,0.130583
STRG.4618.1,3.410359,0.683933,0.445336
STRG.4619.1,1.726965,0.346336,0.225513
STRG.4620.1,1.0,0.200546,0.130583
STRG.4621.1,3.122067,0.626118,0.40769
STRG.4622.1,3.318943,0.6656,0.433399
STRG.4623.1,2594.774658,520.371399,338.834442
STRG.4624.1,13.801952,2.767925,1.802305
STRG.4624.2,2.86628,0.574821,0.374288
STRG.4625.1,23.700289,4.752996,3.094864
STRG.4626.1,20.130905,4.03717,2.628762
STRG.4626.2,3.07996,0.617673,0.402192
STRG.4626.3,77.658928,15.57418,10.140965
STRG.4626.4,29.564323,5.929004,3.860609
STRG.4627.1,1.593949,0.31966,0.208143
STRG.4628.1,77.705185,15.583455,10.147005
STRG.4629.1,1.983022,0.397687,0.25895
STRG.4630.1,4.161512,0.834574,0.543424
STRG.4630.2,2.50929,0.503228,0.327672
STRG.4631.1,2.926579,0.586913,0.382163
STRG.4632.1,2.648535,0.531153,0.345855
STRG.4633.1,256.278168,51.395535,33.465668
STRG.4634.1,2.667404,0.534937,0.348319
STRG.4635.1,1.0,0.200546,0.130583
STRG.4636.1,1.0,0.200546,0.130583
STRG.4637.1,57.488014,11.528986,7.506979
STRG.4638.1,6.045342,1.212369,0.789421
STRG.4639.1,23.634384,4.739779,3.086258
STRG.4639.2,19.101723,3.830772,2.494367
STRG.4639.3,12.510123,2.508854,1.633614
STRG.4639.4,5.542733,1.111572,0.723789
STRG.4639.5,4.155283,0.833325,0.542611
STRG.4639.6,3.683914,0.738794,0.481058
STRG.4639.7,1.562091,0.313271,0.203983
STRG.4639.8,1.356451,0.272031,0.17713
STRG.4639.9,1.265847,0.25386,0.165299
STRG.4640.1,6.159337,1.23523,0.804307
STRG.4640.2,4.561681,0.914826,0.59568
STRG.4641.1,6.311203,1.265686,0.824138
STRG.4642.1,1.0,0.200546,0.130583
STRG.4643.1,3.818182,0.765721,0.498591
STRG.4644.1,2.234528,0.448125,0.291792
STRG.4645.1,9.233175,1.851676,1.205699
STRG.4646.1,141.206589,28.318401,18.439234
STRG.4647.1,1.987845,0.398654,0.25958
STRG.4648.1,17.105629,3.430464,2.233711
STRG.4649.1,1.52345,0.305522,0.198937
STRG.4649.2,5.897257,1.182671,0.770084
STRG.4649.3,2.510924,0.503556,0.327885
STRG.4649.4,1.94956,0.390976,0.25458
STRG.4650.1,3.618048,0.725585,0.472457
STRG.4651.1,5.903447,1.183912,0.770892
STRG.4651.2,1.262146,0.253118,0.164815
STRG.4652.1,1.0,0.200546,0.130583
STRG.4653.1,1.909471,0.382937,0.249345
STRG.4654.1,2.264577,0.454152,0.295716
STRG.4655.1,17.916574,3.593095,2.339607
STRG.4656.1,2.018692,0.40484,0.263608
STRG.4657.1,218.743301,43.868073,28.564238
STRG.4657.2,30.959038,6.208708,4.042736
STRG.4657.3,9.635755,1.932411,1.258269
STRG.4657.4,4.684513,0.93946,0.611719
STRG.4657.5,1.877886,0.376602,0.245221
STRG.4657.6,1.651404,0.331182,0.215646
STRG.4657.7,1.291802,0.259066,0.168688
STRG.4657.8,1.217105,0.244085,0.158934
STRG.4657.9,1.134282,0.227476,0.148118
STRG.4658.1,1.075157,0.215618,0.140398
STRG.4659.1,5.110762,1.024942,0.667381
STRG.4660.1,2.548089,0.511009,0.332738
STRG.4660.2,6.350431,1.273553,0.829261
STRG.4660.3,2.431126,0.487552,0.317465
STRG.4661.1,250.558411,50.248463,32.718765
STRG.4662.1,3.203139,0.642376,0.418277
STRG.4663.1,18.274879,3.664952,2.386395
STRG.4663.2,4.845628,0.971771,0.632758
STRG.4663.3,1.094866,0.219571,0.142971
STRG.4663.4,3.112107,0.62412,0.406389
STRG.4664.1,27.616779,5.538432,3.606292
STRG.4665.1,1.968778,0.39483,0.25709
STRG.4666.1,20.725332,4.15638,2.706384
STRG.4667.1,35.066677,7.032478,4.579125
STRG.4668.1,2.836425,0.568833,0.37039
STRG.4669.1,12.561905,2.519238,1.640376
STRG.4670.1,26.711142,5.35681,3.488031
STRG.4670.2,4.053174,0.812847,0.529277
STRG.4670.3,2.870715,0.57571,0.374868
STRG.4671.1,6.719845,1.347637,0.8775
STRG.4672.1,279.621826,56.077011,36.513962
STRG.4672.2,8.720412,1.748843,1.138741
STRG.4672.3,2.358255,0.472938,0.307949
STRG.4673.1,5.086617,1.0201,0.664228
STRG.4674.1,2262.645996,453.764343,295.463959
STRG.4675.1,22.488968,4.51007,2.936685
STRG.4676.1,14.352435,2.878322,1.874189
STRG.4677.1,7.339453,1.471897,0.958411
STRG.4678.1,2.290166,0.459283,0.299058
STRG.4679.1,1.664021,0.333713,0.217293
STRG.4680.1,2.350387,0.471361,0.306921
STRG.4681.1,1.0,0.200546,0.130583
STRG.4682.1,1.469355,0.294673,0.191873
STRG.4683.1,1.874646,0.375953,0.244798
STRG.4684.1,69.8125,14.000611,9.116351
STRG.4685.1,11.965108,2.399553,1.562444
STRG.4686.1,13.890313,2.785645,1.813844
STRG.4687.1,4.490159,0.900483,0.58634
STRG.4688.1,3.098093,0.62131,0.404559
STRG.4689.1,9.615755,1.9284,1.255658
STRG.4690.1,3.665252,0.735051,0.478621
STRG.4691.1,5.789385,1.161037,0.755997
STRG.4691.2,5.174706,1.037766,0.675731
STRG.4691.3,1.396628,0.280088,0.182376
STRG.4692.1,1.659443,0.332794,0.216696
STRG.4693.1,1.0,0.200546,0.130583
STRG.4694.1,6.454526,1.294429,0.842854
STRG.4694.2,1.043081,0.209186,0.136209
STRG.4695.1,28.561781,5.727948,3.729694
STRG.4696.1,2.335017,0.468278,0.304914
STRG.4696.2,1.105833,0.22177,0.144403
STRG.4697.1,32.96896,6.61179,4.305198
STRG.4698.1,12.51575,2.509982,1.634349
STRG.4698.2,7.710754,1.54636,1.006896
STRG.4698.3,1.512136,0.303253,0.19746
STRG.4699.1,21.827381,4.377392,2.850293
STRG.4700.1,12.945808,2.596229,1.690507
STRG.4701.1,1.916524,0.384351,0.250266
STRG.4702.1,9.544094,1.914029,1.2463
STRG.4702.2,2.523917,0.506161,0.329582
STRG.4702.3,1.406544,0.282077,0.183671
STRG.4702.4,144.140594,28.906805,18.822365
STRG.4702.5,2.162375,0.433655,0.28237
STRG.4703.1,29.179485,5.851826,3.810356
STRG.4704.1,7.890697,1.582447,1.030394
STRG.4705.1,1177.950073,236.233063,153.820694
STRG.4705.2,238.799484,47.890259,31.183243
STRG.4705.3,55.098183,11.049715,7.194907
STRG.4706.1,29.991653,6.014703,3.916411
STRG.4706.2,5.566952,1.116429,0.726951
STRG.4706.3,3.091414,0.61997,0.403687
STRG.4707.1,36.287663,7.277342,4.738565
STRG.4707.2,1.693066,0.339537,0.221086
STRG.4708.1,6.556503,1.31488,0.85617
STRG.4708.2,2.958773,0.59337,0.386367
STRG.4708.3,25.100311,5.033764,3.277683
STRG.4709.1,7.705323,1.545271,1.006187
STRG.4709.2,6.716125,1.346891,0.877014
STRG.4710.1,332.920654,66.765869,43.4739
STRG.4711.1,1.0,0.200546,0.130583
STRG.4712.1,13.112799,2.629718,1.712314
STRG.4712.2,4.760102,0.954619,0.62159
STRG.4713.1,82.801086,16.605417,10.812446
STRG.4714.1,1.0,0.200546,0.130583
STRG.4715.1,7.955364,1.595416,1.038838
STRG.4716.1,10.541333,2.114021,1.376523
STRG.4717.1,2.76999,0.55551,0.361715
STRG.4718.1,26.30154,5.274666,3.434544
STRG.4718.2,6.765538,1.356801,0.883467
STRG.4718.3,6.502511,1.304052,0.84912
STRG.4719.1,1.273614,0.255418,0.166313
STRG.4720.1,1.0,0.200546,0.130583
STRG.4721.1,5.768629,1.156875,0.753287
STRG.4722.1,13.051539,2.617433,1.704314
STRG.4723.1,22.615328,4.535411,2.953186
STRG.4724.1,3.691222,0.740259,0.482012
STRG.4725.1,7.316701,1.467334,0.95544
STRG.4726.1,4.429528,0.888324,0.578423
STRG.4727.1,1.0,0.200546,0.130583
STRG.4728.1,1.666909,0.334292,0.217671
STRG.4728.2,1.012175,0.202988,0.132173
STRG.4729.1,22.164423,4.444984,2.894305
STRG.4730.1,8.203307,1.64514,1.071216
STRG.4731.1,60.337978,12.100534,7.879137
STRG.4732.1,47.247433,9.475279,6.169729
STRG.4732.2,40.901318,8.202591,5.341032
STRG.4732.3,33.691105,6.756613,4.399498
STRG.4732.4,31.887348,6.394876,4.163958
STRG.4732.5,1.744728,0.349898,0.227832
STRG.4733.1,13.019482,2.611004,1.700128
STRG.4734.1,23.519171,4.716673,3.071213
STRG.4735.1,2.2625,0.453735,0.295445
STRG.4736.1,2.015225,0.404145,0.263155
STRG.4737.1,21.075981,4.226701,2.752173
STRG.4737.2,2.814712,0.564479,0.367555
STRG.4738.1,3.901699,0.78247,0.509497
STRG.4738.2,3.612415,0.724455,0.471721
STRG.4738.3,3.408589,0.683578,0.445105
STRG.4738.4,3.034409,0.608538,0.396243
STRG.4739.1,2.281824,0.45761,0.297968
STRG.4740.1,2.657577,0.532966,0.347035
STRG.4740.2,1.425624,0.285903,0.186163
STRG.4741.1,160.817703,32.251331,21.000118
STRG.4742.1,2.070901,0.415311,0.270425
STRG.4743.1,10.845525,2.175025,1.416245
STRG.4743.2,6.994339,1.402686,0.913344
STRG.4743.3,3.792447,0.76056,0.495231
STRG.4744.1,2.394432,0.480193,0.312673
STRG.4745.1,5.232548,1.049366,0.683284
STRG.4745.2,2.95957,0.59353,0.386471
STRG.4746.1,3.249395,0.651653,0.424317
STRG.4746.2,1.394753,0.279712,0.182132
STRG.4747.1,3.438877,0.689653,0.44906
STRG.4748.1,5.747066,1.15255,0.750471
STRG.4749.1,1.0,0.200546,0.130583
STRG.4750.1,2.946681,0.590945,0.384788
STRG.4751.1,4.071316,0.816486,0.531646
STRG.4752.1,219.778793,44.075733,28.699457
STRG.4753.1,8.898865,1.784631,1.162044
STRG.4754.1,2.055423,0.412207,0.268404
STRG.4755.1,4.558277,0.914144,0.595235
STRG.4756.1,11.187328,2.243573,1.460879
STRG.4756.2,1.02122,0.204801,0.133354
STRG.4757.1,28.31382,5.67822,3.697314
STRG.4758.1,12.877707,2.582571,1.681614
STRG.4759.1,7.052259,1.414302,0.920908
STRG.4760.1,10.644463,2.134703,1.38999
STRG.4761.1,3.436466,0.689169,0.448745
STRG.4762.1,16.683922,3.345892,2.178643
STRG.4762.2,2.920538,0.585702,0.381374
STRG.4763.1,175.584198,35.212692,22.928377
STRG.4763.2,89.526443,17.954161,11.690664
STRG.4763.3,61.600449,12.353717,8.043994
STRG.4763.4,305.076263,61.181793,39.837887
STRG.4763.5,20.020155,4.01496,2.614299
STRG.4764.1,4.812984,0.965224,0.628496
STRG.4765.1,97.927673,19.638994,12.787725
STRG.4766.1,83.002983,16.645908,10.83881
STRG.4767.1,12.218794,2.450429,1.595571
STRG.4768.1,1.0,0.200546,0.130583
STRG.4769.1,3.12855,0.627418,0.408537
STRG.4770.1,15.314916,3.071343,1.999873
STRG.4771.1,9.257364,1.856526,1.208858
STRG.4772.1,5.00375,1.003482,0.653407
STRG.4772.2,1.0,0.200546,0.130583
STRG.4773.1,14.693741,2.946769,1.918758
STRG.4774.1,1.0,0.200546,0.130583
STRG.4775.1,22.002268,4.412465,2.87313
STRG.4775.2,2.084668,0.418072,0.272223
STRG.4776.1,92.240074,18.498369,12.04502
STRG.4777.1,9.151047,1.835205,1.194975
STRG.4778.1,20.527977,4.116801,2.680612
STRG.4778.2,112.48085,22.557573,14.688128
STRG.4779.1,1.606647,0.322206,0.209801
STRG.4780.1,1.854157,0.371844,0.242122
STRG.4781.1,1.992577,0.399603,0.260197
STRG.4781.2,4.003433,0.802872,0.522782
STRG.4782.1,26.458715,5.306187,3.455068
STRG.4783.1,4.570458,0.916587,0.596826
STRG.4783.2,2.401165,0.481544,0.313552
STRG.4783.3,2.14216,0.429601,0.27973
STRG.4784.1,29153.837891,5846.682617,3807.006348
STRG.4784.2,3.829828,0.768056,0.500112
STRG.4785.1,9.230625,1.851164,1.205366
STRG.4785.2,8.440321,1.692672,1.102166
STRG.4785.3,2.735117,0.548517,0.357161
STRG.4786.1,1.0,0.200546,0.130583
STRG.4787.1,262.945038,52.732548,34.33625
STRG.4787.2,39.809284,7.983589,5.198431
STRG.4787.3,21.827974,4.377511,2.85037
STRG.4788.1,4.656528,0.933848,0.608065
STRG.4789.1,1.0,0.200546,0.130583
STRG.4790.1,1.0,0.200546,0.130583
STRG.4791.1,1.0,0.200546,0.130583
STRG.4792.1,1.796154,0.360211,0.234548
STRG.4793.1,10.507792,2.107295,1.372143
STRG.4794.1,248.124512,49.760353,32.400936
STRG.4795.1,5.914938,1.186216,0.772393
STRG.4796.1,1.0,0.200546,0.130583
STRG.4797.1,5.532453,1.109511,0.722446
STRG.4797.2,2.194938,0.440186,0.286622
STRG.4798.1,1.217996,0.244264,0.15905
STRG.4799.1,1.896771,0.38039,0.247687
STRG.4800.1,6.605646,1.324735,0.862588
STRG.4800.2,3.045412,0.610745,0.39768
STRG.4800.3,23.855062,4.784035,3.115074
STRG.4800.4,8.9058,1.786022,1.162949
STRG.4800.5,2.906784,0.582944,0.379578
STRG.4801.1,1.046159,0.209803,0.136611
STRG.4802.1,2.043026,0.40972,0.266785
STRG.4803.1,140.472427,28.171169,18.343365
STRG.4803.2,14.368132,2.88147,1.876239
STRG.4804.1,1.0,0.200546,0.130583
STRG.4805.1,3.0,0.601638,0.39175
STRG.4806.1,3.547027,0.711342,0.463183
STRG.4807.1,7.634537,1.531075,0.996944
STRG.4808.1,24.195595,4.852327,3.159542
STRG.4808.2,3.562888,0.714523,0.465254
STRG.4809.1,8.679724,1.740683,1.133428
STRG.4810.1,15.008673,3.009928,1.959883
STRG.4810.2,1.024715,0.205502,0.133811
STRG.4811.1,1.0,0.200546,0.130583
STRG.4812.1,1.389399,0.278638,0.181432
STRG.4813.1,32.214043,6.460394,4.206618
STRG.4813.2,4.496852,0.901825,0.587214
STRG.4814.1,3.647244,0.73144,0.476269
STRG.4814.2,1.1107,0.222746,0.145039
STRG.4814.3,1.099198,0.22044,0.143537
STRG.4815.1,314.204926,63.012505,41.029942
STRG.4816.1,5.923522,1.187938,0.773513
STRG.4816.2,4.969714,0.996656,0.648962
STRG.4816.3,4.337482,0.869864,0.566403
STRG.4817.1,1.0,0.200546,0.130583
STRG.4818.1,3.000796,0.601797,0.391854
STRG.4819.1,1.0,0.200546,0.130583
STRG.4820.1,27.476076,5.510214,3.587919
STRG.4821.1,3.590987,0.720158,0.468923
STRG.4821.2,3.863016,0.774712,0.504446
STRG.4822.1,1.0,0.200546,0.130583
STRG.4823.1,2.423687,0.48606,0.316493
STRG.4824.1,14.34561,2.876953,1.873298
STRG.4825.1,1.0,0.200546,0.130583
STRG.4826.1,1.0,0.200546,0.130583
STRG.4827.1,18.235531,3.657061,2.381257
STRG.4827.2,3.575564,0.717065,0.466909
STRG.4828.1,83.080879,16.66153,10.848982
STRG.4829.1,2.78913,0.559349,0.364214
STRG.4830.1,32.037094,6.424908,4.183512
STRG.4830.2,14.494063,2.906725,1.892684
STRG.4831.1,2.184218,0.438036,0.285223
STRG.4832.1,1.432,0.287182,0.186995
STRG.4833.1,22.541365,4.520578,2.943527
STRG.4834.1,4.133164,0.828889,0.539723
STRG.4834.2,1.396995,0.280162,0.182424
STRG.4835.1,162.355698,32.559769,21.200954
STRG.4836.1,8.47467,1.69956,1.106651
STRG.4837.1,10.305716,2.066769,1.345755
STRG.4838.1,60.642326,12.16157,7.91888
STRG.4839.1,15.879916,3.184652,2.073653
STRG.4840.1,3.932017,0.78855,0.513456
STRG.4841.1,4.889791,0.980628,0.638525
STRG.4842.1,1.0,0.200546,0.130583
STRG.4843.1,3.502333,0.702379,0.457346
STRG.4844.1,6.7945,1.362609,0.887249
STRG.4844.2,3.003741,0.602388,0.392239
STRG.4845.1,189.184326,37.94014,24.704327
STRG.4845.2,4.120941,0.826438,0.538126
STRG.4846.1,5.461413,1.095264,0.71317
STRG.4846.2,8.770299,1.758847,1.145255
STRG.4846.3,7.98746,1.601852,1.043029
STRG.4846.4,6.479607,1.299459,0.846129
STRG.4846.5,5.974134,1.198088,0.780123
STRG.4846.6,5.556399,1.114313,0.725573
STRG.4847.1,2.158576,0.432894,0.281874
STRG.4848.1,8.873503,1.779545,1.158732
STRG.4849.1,11.559806,2.318272,1.509519
STRG.4849.2,4.502412,0.90294,0.58794
STRG.4850.1,802.545471,160.947205,104.799095
STRG.4851.1,201.221237,40.354095,26.276148
STRG.4852.1,3.112685,0.624236,0.406465
STRG.4853.1,43.039505,8.631396,5.620244
STRG.4853.2,12.423145,2.491411,1.622256
STRG.4853.3,2.089014,0.418943,0.27279
STRG.4853.4,1.546899,0.310224,0.201999
STRG.4853.5,1.020839,0.204725,0.133305
STRG.4854.1,17.660688,3.541779,2.306192
STRG.4855.1,11.13361,2.2328,1.453864
STRG.4856.1,35.689999,7.157483,4.660521
STRG.4857.1,3.603653,0.722698,0.470577
STRG.4857.2,3.445849,0.691051,0.449971
STRG.4857.3,2.363412,0.473973,0.308622
STRG.4857.4,1.785065,0.357987,0.2331
STRG.4857.5,1.589276,0.318723,0.207533
STRG.4858.1,1.151811,0.230991,0.150407
STRG.4859.1,2.702777,0.542031,0.352938
STRG.4860.1,1.324929,0.265709,0.173014
STRG.4861.1,3.03005,0.607664,0.395674
STRG.4862.1,5.192614,1.041357,0.678069
STRG.4863.1,75.073982,15.055779,9.803414
STRG.4863.2,9.080759,1.821109,1.185796
STRG.4864.1,22.224838,4.4571,2.902194
STRG.4865.1,19.319511,3.874449,2.522807
STRG.4866.1,766.266846,153.671661,100.061707
STRG.4866.2,13.715709,2.750629,1.791044
STRG.4867.1,10.915369,2.189033,1.425366
STRG.4868.1,6.917224,1.387221,0.903274
STRG.4869.1,2570.953369,515.594177,335.723785
STRG.4870.1,125.825165,25.233721,16.430676
STRG.4870.2,5.008473,1.004429,0.654023
STRG.4870.3,2.013092,0.403717,0.262876
STRG.4871.1,11.116527,2.229374,1.451634
STRG.4872.1,22.60664,4.533669,2.952051
STRG.4873.1,1.0,0.200546,0.130583
STRG.4874.1,18.228916,3.655734,2.380393
STRG.4875.1,25.247663,5.063315,3.296925
STRG.4876.1,14.148493,2.837422,1.847558
STRG.4877.1,4.235161,0.849344,0.553042
STRG.4878.1,41.068817,8.236183,5.362905
STRG.4879.1,2.761017,0.553711,0.360543
STRG.4880.1,28.081959,5.631721,3.667037
STRG.4880.2,11.967431,2.400019,1.562747
STRG.4881.1,6.748959,1.353476,0.881302
STRG.4882.1,7.969517,1.598254,1.040686
STRG.4882.2,1.814354,0.363861,0.236924
STRG.4882.3,1.037034,0.207973,0.135419
STRG.4883.1,146.597321,29.39949,19.143173
STRG.4883.2,24.711903,4.955871,3.226964
STRG.4884.1,16.104912,3.229774,2.103034
STRG.4884.2,8.198177,1.644111,1.070546
STRG.4885.1,4.197959,0.841883,0.548184
STRG.4886.1,49.357841,9.898512,6.445313
STRG.4887.1,5.049562,1.012669,0.659389
STRG.4888.1,1.0,0.200546,0.130583
STRG.4889.1,3.515575,0.705034,0.459076
STRG.4889.2,1.804596,0.361904,0.23565
STRG.4890.1,11.218047,2.249733,1.46489
STRG.4891.1,2.196201,0.440439,0.286787
STRG.4892.1,12.139708,2.434568,1.585244
STRG.4892.2,2.996461,0.600928,0.391288
STRG.4892.3,2.985929,0.598816,0.389913
STRG.4893.1,58.096294,11.650973,7.586411
STRG.4894.1,10.576927,2.121159,1.381171
STRG.4895.1,28.556019,5.726792,3.728941
STRG.4896.1,129.978302,26.066614,16.973005
STRG.4896.2,14.199,2.847551,1.854153
STRG.4896.3,9.483006,1.901778,1.238323
STRG.4897.1,6.746811,1.353045,0.881021
STRG.4898.1,265.289612,53.202744,34.642414
STRG.4899.1,27.616764,5.538429,3.60629
STRG.4899.2,6.65506,1.334645,0.86904
STRG.4899.3,5.551485,1.113328,0.724932
STRG.4900.1,209.464111,42.007168,27.352531
STRG.4900.2,1.838246,0.368653,0.240044
STRG.4901.1,3.780918,0.758248,0.493725
STRG.4901.2,47.738041,9.573668,6.233794
STRG.4901.3,4.307858,0.863923,0.562535
STRG.4902.1,3408.730957,683.606995,445.123566
STRG.4903.1,11.827924,2.372042,1.54453
STRG.4903.2,3.156814,0.633086,0.412227
STRG.4904.1,2.346087,0.470498,0.30636
STRG.4905.1,1.971429,0.395362,0.257436
STRG.4906.1,5.846411,1.172474,0.763444
STRG.4907.1,2.735418,0.548577,0.3572
STRG.4908.1,62.358173,12.505675,8.142941
STRG.4909.1,2.302201,0.461697,0.300629
STRG.4910.1,1.0,0.200546,0.130583
STRG.4911.1,1.95234,0.391534,0.254943
STRG.4912.1,1.0,0.200546,0.130583
STRG.4913.1,6.130461,1.229439,0.800536
STRG.4914.1,3.465227,0.694937,0.452501
STRG.4915.1,10.827776,2.171466,1.413928
STRG.4915.2,6.019677,1.207222,0.78607
STRG.4916.1,18516.269531,3713.361816,2417.916992
STRG.4916.2,5.163156,1.03545,0.674222
STRG.4917.1,1.788177,0.358612,0.233506
STRG.4918.1,194.682327,39.04274,25.422274
STRG.4919.1,1.0,0.200546,0.130583
STRG.4920.1,8.182929,1.641053,1.068555
STRG.4920.2,6.29957,1.263353,0.822619
